Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Year,Month,Month_Name,Quarter,Hierarchical_Cluster,PCA1,PCA2
SC-11105,2024-01-30,Busan,Shanghai,Road,Pharmaceuticals,3021.48,90.08,1.54,3.3,Hurricane,0.568,16.98,1,2024,1,January,1,2,-0.673023616923028,0.3934847976726594
SC-11106,2025-10-07,Shanghai,Los Angeles,Air,Textiles,6245.51,247.02,3.8,4.7,Storm,0.832,0.87,0,2025,10,October,4,1,-0.9245302536534997,0.3392428957409196
SC-11107,2025-09-15,Hamburg,Shanghai,Air,Textiles,11494.46,41.89,2.96,8.0,Storm,0.761,2.07,1,2025,9,September,3,0,0.2772026434115651,0.7485421657291786
SC-11108,2024-09-02,Singapore,Marseille,Rail,Perishables,10592.3,98.79,2.16,0.5,Clear,0.581,6.9,0,2024,9,September,3,4,-0.1040755752538665,0.7923149769506652
SC-11109,2025-12-27,Antwerp,Singapore,Rail,Automotive,2731.49,471.94,3.36,1.6,Fog,0.768,2.93,0,2025,12,December,4,1,-1.605869592749414,-0.4765683347422164
SC-11110,2024-06-11,Shanghai,Hamburg,Road,Automotive,12329.58,488.27,3.32,4.0,Fog,0.956,13.99,1,2024,6,June,2,4,0.5669992940137258,-1.3011319194216282
SC-11111,2024-11-14,Singapore,Los Angeles,Air,Perishables,3754.39,188.75,1.89,2.3,Fog,0.508,0.5,0,2024,11,November,4,2,-1.3563839012262509,0.5397300425861611
SC-11112,2025-07-18,Dubai,Shanghai,Air,Pharmaceuticals,3745.36,461.72,1.3,3.4,Fog,0.821,0.5,1,2025,7,July,3,0,-1.3565522609396476,-2.0649932281999894
SC-11113,2024-01-15,Dubai,Shanghai,Road,Pharmaceuticals,8286.13,272.87,2.63,10.0,Clear,0.537,7.72,1,2024,1,January,1,2,0.18908512642175593,0.5575528105583134
SC-11114,2025-07-19,Antwerp,Hamburg,Road,Electronics,9097.63,135.6,3.08,8.3,Fog,0.503,11.56,1,2025,7,July,3,4,0.3755774576101979,1.5003795886581146
SC-11115,2025-02-21,Antwerp,Los Angeles,Air,Pharmaceuticals,8911.25,351.5,4.09,8.8,Rain,0.575,0.5,1,2025,2,February,1,1,-0.18171384857439085,1.1417049840078985
SC-11116,2024-04-05,Shanghai,Antwerp,Road,Electronics,1826.56,329.79,4.26,9.4,Fog,0.711,2.73,1,2024,4,April,2,1,-1.234329694585849,0.7687412814206988
SC-11117,2024-08-18,Los Angeles,Antwerp,Rail,Pharmaceuticals,13223.18,494.57,2.95,3.4,Rain,0.901,13.96,0,2024,8,August,3,4,0.6969245616605695,-1.3488414626140701
SC-11118,2024-04-26,Singapore,Antwerp,Rail,Pharmaceuticals,4351.2,133.26,3.69,3.0,Rain,0.641,2.86,1,2024,4,April,2,2,-1.2033973477275337,1.4282783999817876
SC-11119,2025-04-17,Antwerp,Shanghai,Rail,Perishables,2377.97,336.36,2.65,2.3,Hurricane,0.813,14.14,1,2025,4,April,2,0,-1.0933945031012544,-0.6720430429533936
SC-11120,2024-04-30,Singapore,Los Angeles,Air,Pharmaceuticals,13386.85,26.96,3.66,8.3,Fog,0.706,0.5,1,2024,4,April,2,4,0.5246076710139219,1.4962399344041621
SC-11121,2025-10-25,Hamburg,Marseille,Sea,Electronics,14356.95,57.71,1.88,6.8,Rain,0.617,32.02,0,2025,10,October,4,4,2.057095782292776,0.5367709871778361
SC-11122,2024-06-06,Singapore,Busan,Air,Automotive,13000.85,2.96,2.42,2.4,Clear,0.757,1.25,1,2024,6,June,2,0,0.12566216088239401,0.6024581186106089
SC-11123,2025-05-25,Dubai,Los Angeles,Road,Automotive,12237.98,499.73,3.29,3.8,Clear,0.899,8.71,1,2025,5,May,2,4,0.31929746698325323,-1.1337862645213381
SC-11124,2024-10-25,Rotterdam,Marseille,Rail,Electronics,10001.01,401.33,1.26,5.1,Clear,0.916,9.4,1,2024,10,October,4,0,0.156472054469132,-2.25580905830968
SC-11125,2025-06-05,Dubai,Los Angeles,Road,Pharmaceuticals,8487.43,393.57,3.58,5.3,Rain,0.923,8.08,0,2025,6,June,2,1,-0.22489666028181252,-0.6860979691354235
SC-11126,2025-12-23,Los Angeles,Dubai,Road,Pharmaceuticals,1761.31,255.35,3.96,8.9,Rain,0.669,2.67,1,2025,12,December,4,1,-1.2544510485708242,0.9974355614616404
SC-11127,2024-10-06,Rotterdam,Hamburg,Sea,Electronics,6422.57,150.73,2.52,3.8,Clear,0.897,11.2,0,2024,10,October,4,1,-0.4606698680583858,-0.4404420520666998
SC-11128,2025-03-01,Singapore,Hamburg,Sea,Electronics,5903.98,76.48,2.68,9.1,Clear,0.606,11.72,0,2025,3,March,1,4,-0.08745720144632446,1.0123659827658646
SC-11129,2025-05-09,Antwerp,Singapore,Air,Electronics,4266.43,143.05,4.01,4.4,Hurricane,0.869,2.2,1,2025,5,May,2,1,-1.2177189790889849,0.6989092515857943
SC-11130,2025-04-28,Busan,Shanghai,Sea,Electronics,10989.59,188.61,3.76,7.5,Storm,0.974,49.853750000000005,1,2025,4,April,2,3,2.17458487859066,-0.07536901306190544
SC-11131,2024-09-06,Shanghai,Rotterdam,Air,Textiles,7690.2,378.4,2.15,9.3,Hurricane,0.507,4.58,1,2024,9,September,3,2,-0.07764146714329075,-0.014849804578109835
SC-11132,2025-04-12,Los Angeles,Busan,Sea,Textiles,1675.17,270.29,2.27,9.1,Storm,0.72,10.18,1,2025,4,April,2,0,-0.8719567493203012,-0.40938947894973465
SC-11133,2025-07-18,Antwerp,Hamburg,Road,Perishables,3692.66,39.66,3.44,0.6,Rain,0.824,2.67,0,2025,7,July,3,1,-1.5112576708916703,0.8931463893524602
SC-11134,2024-05-28,Hamburg,Los Angeles,Road,Pharmaceuticals,10407.25,10.0,3.06,2.1,Fog,0.851,10.92,0,2024,5,May,2,1,0.061045384427351114,0.6345056752318561
SC-11135,2025-01-27,Antwerp,Rotterdam,Air,Automotive,1603.9,52.06,1.74,4.8,Storm,0.588,0.5,1,2025,1,January,1,2,-1.5371585476786578,0.569235464915796
SC-11136,2024-07-14,Rotterdam,Dubai,Sea,Perishables,12842.5,205.84,2.22,4.3,Hurricane,0.986,49.853750000000005,1,2024,7,July,3,3,2.3110868299422993,-1.187744900563544
SC-11137,2025-09-05,Rotterdam,Shanghai,Air,Perishables,7679.62,466.66,4.17,6.4,Rain,0.808,0.5,1,2025,9,September,3,1,-0.6161071413762124,-0.1023007333489156
SC-11138,2025-06-04,Dubai,Rotterdam,Air,Pharmaceuticals,7468.51,319.06,3.47,9.4,Rain,0.582,1.01,1,2025,6,June,2,1,-0.3283144992663003,0.7955002579653447
SC-11139,2024-05-19,Shanghai,Rotterdam,Air,Textiles,9089.91,401.11,4.45,1.1,Rain,0.51,0.5,1,2024,5,May,2,4,-0.6852386324406483,1.5546292510964688
SC-11140,2024-03-12,Busan,Dubai,Air,Electronics,12457.87,233.72,3.73,4.5,Fog,0.892,1.09,1,2024,3,March,1,1,0.07342767871272846,0.12443331845160072
SC-11141,2024-10-09,Singapore,Busan,Sea,Textiles,5543.23,181.47,4.31,1.9,Fog,0.54,13.32,0,2024,10,October,4,1,-0.6269012935403592,2.0894091272552675
SC-11142,2025-02-28,Antwerp,Rotterdam,Sea,Electronics,10331.23,55.09,1.91,8.9,Hurricane,0.571,49.853750000000005,1,2025,2,February,1,3,2.3423062019211063,0.7042423319405436
SC-11143,2024-12-14,Hamburg,Singapore,Air,Electronics,8703.11,438.09,3.75,9.6,Fog,0.787,0.97,1,2024,12,December,4,1,-0.184617191201397,-0.23754044738901708
SC-11144,2025-06-03,Shanghai,Busan,Sea,Textiles,4371.91,391.8,1.27,4.8,Clear,0.802,7.51,1,2025,6,June,2,0,-0.8374082657113776,-1.7809871673715083
SC-11145,2024-09-30,Antwerp,Marseille,Rail,Textiles,13240.13,84.89,3.41,1.0,Hurricane,0.843,49.853750000000005,1,2024,9,September,3,3,2.146935009179432,0.6472510612449447
SC-11146,2024-01-03,Antwerp,Dubai,Sea,Textiles,12062.68,256.62,2.75,7.9,Rain,0.697,27.57,1,2024,1,January,1,0,1.4939332134446996,0.09539680756956133
SC-11147,2024-10-16,Rotterdam,Singapore,Rail,Textiles,10047.55,244.2,2.34,7.0,Hurricane,0.887,49.853750000000005,1,2024,10,October,4,3,2.057549947780728,-0.8911588726887395
SC-11148,2024-11-01,Rotterdam,Marseille,Rail,Electronics,12833.44,312.92,4.05,3.5,Hurricane,0.987,49.853750000000005,1,2024,11,November,4,3,2.175329777774354,-0.3159711011964734
SC-11149,2025-08-24,Busan,Hamburg,Rail,Electronics,13075.77,473.15,4.02,8.9,Fog,0.636,20.14,1,2025,8,August,3,4,1.3486336950167481,0.4310234257751314
SC-11150,2025-08-16,Los Angeles,Shanghai,Air,Automotive,10771.26,290.31,1.27,9.8,Fog,0.852,1.3,1,2025,8,August,3,0,0.2724188447110664,-1.654150316532662
SC-11151,2025-11-06,Busan,Rotterdam,Air,Electronics,12636.69,270.57,3.21,5.6,Clear,0.964,1.52,0,2025,11,November,4,1,0.19704286966587356,-0.6536991514883012
SC-11152,2025-05-16,Antwerp,Singapore,Sea,Perishables,10613.34,26.11,2.41,5.7,Rain,0.843,23.5,0,2025,5,May,2,3,0.923155277495197,0.12305155558132727
SC-11153,2024-06-01,Los Angeles,Dubai,Road,Electronics,10362.04,32.39,2.57,3.0,Fog,0.841,11.03,1,2024,6,June,2,1,0.13995038337008006,0.25175522463003397
SC-11154,2025-04-02,Los Angeles,Busan,Road,Electronics,9469.86,94.49,3.95,5.8,Clear,0.612,7.9,1,2025,4,April,2,4,0.04629959123682539,1.8382862379290181
SC-11155,2025-07-05,Los Angeles,Singapore,Air,Textiles,11414.39,17.2,2.22,4.4,Storm,0.768,1.68,1,2025,7,July,3,2,0.02769111573394769,0.34547199098890646
SC-11156,2025-05-10,Shanghai,Busan,Air,Electronics,2799.77,371.93,4.31,3.0,Storm,0.781,0.5,1,2025,5,May,2,1,-1.6370560383613733,0.45513998668635225
SC-11157,2024-12-19,Hamburg,Los Angeles,Air,Perishables,13272.63,361.94,1.79,0.7,Hurricane,0.85,5.98,1,2024,12,December,4,0,0.23447200984732716,-1.4363191603065384
SC-11158,2024-12-06,Antwerp,Busan,Sea,Textiles,13141.73,68.89,3.39,2.5,Storm,0.998,49.853750000000005,1,2024,12,December,4,3,2.1990625774118713,0.06324517868717815
SC-11159,2025-07-19,Dubai,Shanghai,Air,Pharmaceuticals,924.09,418.2,3.42,2.0,Fog,0.517,0.5,0,2025,7,July,3,1,-1.9178369280237708,0.7309888163720022
SC-11160,2025-07-10,Shanghai,Singapore,Road,Pharmaceuticals,12474.34,78.24,2.03,5.4,Hurricane,0.533,49.853750000000005,1,2025,7,July,3,3,2.4532005238221215,0.8999655823298698
SC-11161,2025-01-21,Shanghai,Singapore,Sea,Pharmaceuticals,2368.61,151.29,2.27,6.0,Rain,0.539,5.84,1,2025,1,January,1,2,-1.110868583390514,0.7598305123034023
SC-11162,2025-04-11,Antwerp,Hamburg,Road,Perishables,5359.22,125.24,3.95,6.1,Clear,0.871,4.03,1,2025,4,April,2,1,-0.8384915918611012,0.6965972935196711
SC-11163,2024-11-25,Antwerp,Los Angeles,Sea,Pharmaceuticals,11280.87,186.78,3.71,3.9,Hurricane,0.568,49.853750000000005,1,2024,11,November,4,3,2.073632684727036,1.5350929766865204
SC-11164,2024-07-12,Dubai,Rotterdam,Rail,Perishables,2831.02,128.08,2.29,4.2,Storm,0.811,7.3,0,2024,7,July,3,2,-1.1592986389130944,-0.19331265575489068
SC-11165,2025-12-15,Dubai,Rotterdam,Road,Textiles,12360.52,244.99,2.96,8.3,Fog,0.662,15.1,0,2025,12,December,4,4,1.0212390728341976,0.41770828380311287
SC-11166,2024-09-01,Los Angeles,Shanghai,Air,Textiles,12565.95,204.3,1.4,4.8,Storm,0.729,2.34,1,2024,9,September,3,0,0.297879047003993,-0.7178577528060407
SC-11167,2025-08-08,Dubai,Shanghai,Rail,Textiles,7858.28,493.3,1.89,9.9,Hurricane,0.608,49.853750000000005,1,2025,8,August,3,3,1.9646752316040161,-1.0159823152228369
SC-11168,2025-01-27,Dubai,Hamburg,Rail,Perishables,592.6,28.91,2.8,4.4,Clear,0.933,0.5,1,2025,1,January,1,1,-1.8512700518987684,0.015622917107636924
SC-11169,2024-08-27,Singapore,Dubai,Sea,Textiles,4662.05,71.95,1.48,6.5,Clear,0.793,8.62,0,2024,8,August,3,2,-0.6041923843782467,-0.49599992248158437
SC-11170,2025-02-24,Hamburg,Busan,Sea,Electronics,9445.44,27.36,3.98,0.5,Rain,0.972,15.72,0,2025,2,February,1,1,-0.06002202272130252,0.7359512215529757
SC-11171,2024-02-14,Rotterdam,Busan,Sea,Perishables,14727.2,313.29,3.57,6.5,Rain,0.787,32.2,0,2024,2,February,1,1,1.9783935777861337,0.12179060273064889
SC-11172,2024-11-21,Dubai,Marseille,Sea,Electronics,9661.3,28.2,4.31,8.5,Storm,0.562,49.853750000000005,1,2024,11,November,4,3,2.117665052573553,2.4674967130145165
SC-11173,2025-04-29,Busan,Hamburg,Sea,Textiles,4267.15,418.38,3.49,9.4,Hurricane,0.585,49.853750000000005,1,2025,4,April,2,3,1.294924994258363,0.41956757134665174
SC-11174,2025-12-23,Rotterdam,Busan,Sea,Automotive,9693.08,256.46,4.3,10.0,Storm,0.995,49.853750000000005,1,2025,12,December,4,3,2.1042055177911285,-0.062028456374088145
SC-11175,2025-01-25,Busan,Hamburg,Sea,Automotive,8329.79,263.98,3.03,2.8,Clear,0.863,13.65,0,2025,1,January,1,1,-0.13113591770821953,-0.3422909130110845
SC-11176,2025-01-30,Singapore,Dubai,Rail,Textiles,11807.76,281.24,3.18,5.8,Hurricane,0.525,49.853750000000005,1,2025,1,January,1,3,2.3134883448160983,0.9919191296657784
SC-11177,2025-11-10,Los Angeles,Busan,Air,Electronics,2051.22,86.24,4.42,4.5,Rain,0.852,0.5,0,2025,11,November,4,1,-1.6540174088564876,1.2367432876183664
SC-11178,2025-10-29,Los Angeles,Singapore,Sea,Textiles,11534.9,99.65,3.32,5.6,Storm,0.706,49.853750000000005,1,2025,10,October,4,3,2.2210123506115935,1.0156803746356755
SC-11179,2024-06-04,Dubai,Marseille,Sea,Perishables,8348.37,160.09,1.3,1.6,Clear,0.654,12.88,1,2024,6,June,2,4,-0.11971969988069928,-0.3165718997247687
SC-11180,2025-05-22,Rotterdam,Hamburg,Air,Perishables,14463.38,297.15,3.59,8.6,Clear,0.577,1.4,1,2025,5,May,2,4,0.772369057703801,1.0048798146463336
SC-11181,2024-02-07,Shanghai,Dubai,Road,Automotive,5457.15,105.85,4.19,9.1,Clear,0.92,4.83,1,2024,2,February,1,1,-0.6000029803243992,0.7014665230705938
SC-11182,2024-05-09,Shanghai,Busan,Sea,Perishables,9673.02,59.05,3.83,4.5,Clear,0.532,17.33,0,2024,5,May,2,4,0.43251090818322513,2.2078379297743815
SC-11183,2025-05-29,Singapore,Shanghai,Road,Pharmaceuticals,14014.41,485.09,3.13,2.8,Storm,0.645,28.52,0,2025,5,May,2,4,1.4821571980733639,-0.18259800854505612
SC-11184,2025-08-27,Los Angeles,Hamburg,Rail,Electronics,1986.39,11.97,3.42,1.4,Storm,0.653,4.3,0,2025,8,August,3,2,-1.6183256659850305,1.6344005662138428
SC-11185,2024-12-05,Rotterdam,Singapore,Sea,Electronics,14089.81,401.55,4.47,6.8,Fog,0.58,39.19,0,2024,12,December,4,3,2.2115208759023934,1.2287974726314268
SC-11186,2024-04-12,Hamburg,Rotterdam,Sea,Electronics,10474.34,394.23,1.5,3.1,Clear,0.754,16.04,1,2024,4,April,2,0,0.41900855739255105,-1.4091289642053846
SC-11187,2025-03-26,Singapore,Antwerp,Air,Textiles,1483.64,149.31,3.4,9.1,Fog,0.506,0.5,1,2025,3,March,1,2,-1.312464776961158,1.6286910252537687
SC-11188,2024-04-12,Dubai,Los Angeles,Rail,Textiles,4863.97,68.68,2.14,6.7,Storm,0.65,13.48,1,2024,4,April,2,2,-0.33387275401231764,0.522914538373441
SC-11189,2025-06-22,Shanghai,Rotterdam,Rail,Textiles,10768.5,73.67,3.31,6.5,Hurricane,0.967,49.853750000000005,1,2025,6,June,2,3,2.0978828500594786,0.061392350330782476
SC-11190,2025-04-12,Hamburg,Dubai,Road,Automotive,1476.58,349.02,3.21,5.6,Clear,0.655,2.05,1,2025,4,April,2,2,-1.5309075740222782,0.2497081306692036
SC-11191,2024-01-16,Busan,Marseille,Sea,Pharmaceuticals,8941.47,321.76,1.71,0.5,Hurricane,0.68,49.853750000000005,1,2024,1,January,1,3,1.4971468226327878,-0.7085144543837927
SC-11192,2024-05-27,Busan,Singapore,Rail,Pharmaceuticals,5515.3,391.59,1.88,9.3,Clear,0.737,4.45,0,2024,5,May,2,0,-0.4838247521028133,-1.1560384239742694
SC-11193,2025-02-23,Singapore,Los Angeles,Rail,Perishables,9503.28,468.8,3.25,6.3,Rain,0.781,10.65,0,2025,2,February,1,4,0.16367014849337416,-0.6256579468727891
SC-11194,2025-11-01,Dubai,Antwerp,Rail,Electronics,1163.26,346.27,1.62,9.9,Hurricane,0.904,9.76,1,2025,11,November,4,0,-0.9441491073823011,-1.8524816353220674
SC-11195,2024-06-07,Los Angeles,Dubai,Air,Electronics,13137.28,78.77,2.08,5.4,Hurricane,0.595,6.58,1,2024,6,June,2,4,0.6355369972973145,0.7063772749050066
SC-11196,2024-03-17,Los Angeles,Marseille,Sea,Pharmaceuticals,14615.59,122.48,3.96,7.1,Hurricane,0.936,49.853750000000005,1,2024,3,March,1,3,2.7448708410210316,0.45868997088454017
SC-11197,2025-04-25,Los Angeles,Shanghai,Air,Perishables,14548.73,421.25,2.28,0.6,Clear,0.879,1.17,0,2025,4,April,2,0,0.19285831293889408,-1.4191400451576774
SC-11198,2024-09-28,Hamburg,Los Angeles,Road,Electronics,11369.95,105.44,2.81,6.3,Storm,0.861,26.24,1,2024,9,September,3,3,1.182610700296543,0.039557563534455366
SC-11199,2024-12-12,Busan,Antwerp,Rail,Electronics,2386.25,37.19,4.31,7.6,Storm,0.543,6.72,1,2024,12,December,4,2,-1.0291045433518586,2.513558602477415
SC-11200,2025-09-30,Rotterdam,Shanghai,Road,Textiles,11494.82,351.94,1.95,7.8,Clear,0.511,10.24,0,2025,9,September,3,3,0.6977459511639869,-0.04649650239777569
SC-11201,2025-12-10,Singapore,Hamburg,Sea,Electronics,856.51,201.86,2.49,7.7,Clear,0.797,1.29,0,2025,12,December,4,0,-1.5154334170113901,-0.3054353911251991
SC-11202,2025-02-11,Antwerp,Busan,Air,Automotive,820.79,460.1,3.2,2.3,Storm,0.932,0.5,1,2025,2,February,1,1,-2.0085838314480955,-1.2015866451229344
SC-11203,2025-10-27,Singapore,Rotterdam,Air,Electronics,5192.35,325.48,3.69,9.8,Clear,0.792,0.5,0,2025,10,October,4,1,-0.7536897845721335,0.0850650737558896
SC-11204,2024-03-23,Hamburg,Marseille,Rail,Textiles,7585.33,46.12,4.18,10.0,Storm,0.607,22.93,1,2024,3,March,1,2,0.6876853486403408,2.12561763444088
SC-11205,2024-12-02,Rotterdam,Dubai,Sea,Textiles,11670.91,473.98,4.22,0.8,Rain,0.545,20.27,0,2024,12,December,4,4,0.581477003392439,1.0085450319229652
SC-11206,2025-11-21,Singapore,Dubai,Rail,Automotive,10407.78,130.02,3.76,9.4,Clear,0.85,11.23,0,2025,11,November,4,4,0.5413642192932612,0.6094595550672399
SC-11207,2025-06-30,Hamburg,Antwerp,Road,Automotive,6965.59,169.27,1.95,2.9,Storm,0.861,13.56,1,2025,6,June,2,0,-0.300995977236897,-0.7404625226682591
SC-11208,2025-01-24,Los Angeles,Antwerp,Road,Automotive,4467.59,201.73,1.28,6.9,Fog,0.586,5.4,1,2025,1,January,1,2,-0.7034361867223923,-0.2785213142089204
SC-11209,2024-11-20,Hamburg,Marseille,Sea,Textiles,14958.31,26.56,2.47,3.4,Fog,0.514,36.24,0,2024,11,November,4,4,2.111632477351205,1.4909702827771574
SC-11210,2025-10-03,Singapore,Hamburg,Road,Pharmaceuticals,6679.63,248.76,1.67,9.7,Hurricane,0.704,47.68,1,2025,10,October,4,3,1.6679691852104261,-0.683156203124514
SC-11211,2025-05-14,Busan,Los Angeles,Road,Textiles,7045.11,62.54,3.54,1.0,Storm,0.791,12.61,1,2025,5,May,2,1,-0.4965092902341012,1.0128203524274098
SC-11212,2025-07-08,Singapore,Marseille,Sea,Automotive,2872.55,201.08,3.38,5.0,Clear,0.853,5.2,0,2025,7,July,3,1,-1.2478946063318475,0.11723163459811527
SC-11213,2024-02-06,Shanghai,Dubai,Sea,Pharmaceuticals,12024.74,176.0,1.35,4.3,Rain,0.905,24.0,1,2024,2,February,1,0,1.0926093251576365,-1.3484432330077962
SC-11214,2025-09-24,Antwerp,Shanghai,Sea,Electronics,10558.39,386.65,3.96,3.3,Storm,0.805,49.853750000000005,0,2025,9,September,3,3,1.8319198979411102,0.07413970475155737
SC-11215,2024-03-11,Hamburg,Antwerp,Sea,Pharmaceuticals,3701.16,401.78,2.02,6.5,Rain,0.555,8.19,1,2024,3,March,1,2,-0.7699504805953045,-0.3566895957883797
SC-11216,2024-08-28,Dubai,Busan,Rail,Automotive,1694.53,77.55,2.63,1.3,Hurricane,0.841,9.91,1,2024,8,August,3,0,-1.4453968718713912,0.1256444278488228
SC-11217,2025-10-08,Shanghai,Dubai,Air,Electronics,10367.24,183.91,3.4,7.2,Clear,0.992,0.97,0,2025,10,October,4,1,-0.09398792827721505,-0.35476418638699286
SC-11218,2025-12-01,Singapore,Hamburg,Road,Electronics,9990.41,187.3,2.62,9.8,Storm,0.953,26.61,1,2025,12,December,4,0,1.193774292737361,-0.7833138025034971
SC-11219,2024-10-21,Hamburg,Shanghai,Rail,Automotive,4462.26,76.55,2.66,8.0,Hurricane,0.936,34.7,1,2024,10,October,4,3,0.5369594284347774,-0.29984150141907323
SC-11220,2024-08-20,Antwerp,Singapore,Rail,Pharmaceuticals,14287.52,399.43,1.42,8.6,Rain,0.651,16.85,1,2024,8,August,3,3,1.4825931588959504,-1.1268734977512085
SC-11221,2024-04-02,Los Angeles,Busan,Sea,Automotive,2690.34,353.91,2.52,3.6,Fog,0.875,6.65,1,2024,4,April,2,0,-1.2946247564985762,-1.0768206567164387
SC-11222,2025-03-20,Antwerp,Rotterdam,Rail,Pharmaceuticals,6768.85,96.0,3.72,3.2,Storm,0.926,16.5,1,2025,3,March,1,1,-0.26042334337839784,0.4594365746540688
SC-11223,2024-04-10,Shanghai,Busan,Rail,Automotive,14182.43,183.99,4.22,5.2,Fog,0.839,18.1,0,2024,4,April,2,1,1.1510146972168096,0.8321169051424433
SC-11224,2025-10-10,Dubai,Rotterdam,Air,Perishables,6586.05,53.8,2.56,0.5,Storm,0.625,0.88,0,2025,10,October,4,2,-1.0449982773509883,1.0389219740158073
SC-11225,2025-12-21,Busan,Hamburg,Road,Perishables,9758.63,314.48,2.6,9.5,Storm,0.977,25.14,1,2025,12,December,4,0,1.0552460090232776,-1.3356315227242885
SC-11226,2024-04-12,Shanghai,Rotterdam,Road,Electronics,6265.12,61.56,3.52,1.4,Hurricane,0.725,31.96,1,2024,4,April,2,1,0.27415597141326586,1.2480785588645054
SC-11227,2025-03-30,Rotterdam,Hamburg,Sea,Perishables,4476.12,492.98,4.31,9.0,Clear,0.565,8.73,0,2025,3,March,1,1,-0.5453120675457455,0.813289355499863
SC-11228,2024-06-19,Los Angeles,Busan,Air,Automotive,14767.68,390.56,2.08,0.8,Rain,0.555,1.35,0,2024,6,June,2,2,0.33822309523938143,-0.1745868413953981
SC-11229,2025-12-11,Busan,Hamburg,Road,Perishables,6435.34,195.73,2.65,8.2,Clear,0.824,5.74,0,2025,12,December,4,0,-0.3874236467788649,-0.27087402763493584
SC-11230,2024-11-02,Singapore,Shanghai,Air,Textiles,13464.44,289.7,3.83,1.5,Hurricane,0.719,5.58,1,2024,11,November,4,4,0.262101327673472,0.7110101653649739
SC-11231,2024-01-30,Singapore,Hamburg,Rail,Textiles,3834.34,455.76,3.21,0.4,Clear,0.547,2.71,0,2024,1,January,1,1,-1.4583290972011567,0.3645859919629459
SC-11232,2024-02-17,Los Angeles,Singapore,Air,Textiles,3590.02,277.5,1.56,7.2,Clear,0.87,0.57,1,2024,2,February,1,0,-1.1239369940270185,-1.4760522274185528
SC-11233,2024-11-28,Hamburg,Busan,Rail,Automotive,951.44,88.07,3.27,2.8,Fog,0.9,1.04,0,2024,11,November,4,1,-1.894071292584619,0.27554397253175933
SC-11234,2024-02-27,Dubai,Singapore,Rail,Automotive,9949.17,189.97,1.82,7.1,Hurricane,0.863,49.853750000000005,1,2024,2,February,1,3,2.0785097207230048,-0.9607432566505896
SC-11235,2024-10-27,Busan,Los Angeles,Sea,Textiles,5843.63,421.73,2.88,5.6,Storm,0.601,30.56,1,2024,10,October,4,3,0.4583807963491673,-0.014723464106945977
SC-11236,2025-01-02,Antwerp,Hamburg,Rail,Automotive,13033.19,322.46,2.95,1.1,Fog,0.845,14.74,0,2025,1,January,1,0,0.5692268450454556,-0.49798342890946984
SC-11237,2025-01-18,Rotterdam,Shanghai,Rail,Perishables,7361.54,325.71,4.09,9.3,Storm,0.505,22.94,1,2025,1,January,1,4,0.6088628872603217,1.4888747297287814
SC-11238,2025-03-17,Singapore,Marseille,Air,Perishables,14538.8,433.54,2.73,4.5,Fog,0.653,1.29,1,2025,3,March,1,4,0.5011828024976799,-0.3118738715849171
SC-11239,2024-05-29,Dubai,Busan,Road,Perishables,3190.12,447.09,2.12,7.3,Clear,0.699,2.98,0,2024,5,May,2,2,-1.0700360778782434,-1.023143289131936
SC-11240,2024-09-07,Dubai,Hamburg,Sea,Pharmaceuticals,13095.04,459.98,1.96,5.0,Fog,0.918,32.63,0,2024,9,September,3,0,1.6465595452802404,-1.9920290678921047
SC-11241,2025-06-27,Dubai,Singapore,Sea,Electronics,11760.65,48.33,4.09,6.0,Fog,0.695,32.57,0,2025,6,June,2,3,1.5001420480388656,1.7653667352808595
SC-11242,2025-02-25,Hamburg,Antwerp,Road,Electronics,11678.37,272.52,1.76,3.0,Hurricane,0.506,49.853750000000005,1,2025,2,February,1,3,2.159333127623946,0.16350714185334683
SC-11243,2025-08-02,Los Angeles,Dubai,Sea,Electronics,12749.36,370.51,2.61,2.0,Storm,0.676,49.853750000000005,1,2025,8,August,3,3,2.183659686216326,-0.2575558999628851
SC-11244,2025-11-29,Hamburg,Singapore,Road,Textiles,11534.85,378.71,1.82,5.4,Clear,0.749,8.57,1,2025,11,November,4,2,0.4109645709258864,-1.1371718743734947
SC-11245,2024-07-03,Singapore,Marseille,Air,Pharmaceuticals,9580.19,303.75,3.75,4.4,Clear,0.975,1.31,0,2024,7,July,3,1,-0.4191855320803803,-0.442885475328262
SC-11246,2024-06-23,Hamburg,Marseille,Air,Automotive,2403.05,84.23,2.77,3.9,Hurricane,0.971,0.67,1,2024,6,June,2,0,-1.5955195092550196,-0.33754338247935306
SC-11247,2024-06-28,Antwerp,Rotterdam,Road,Electronics,971.63,398.91,2.36,6.7,Clear,0.59,1.51,1,2024,6,June,2,2,-1.5170163734122115,-0.26163333692329543
SC-11248,2024-03-21,Singapore,Dubai,Road,Pharmaceuticals,13852.29,360.34,2.39,6.9,Rain,0.593,13.51,1,2024,3,March,1,3,1.1270130001473835,-0.08310746131564468
